Entity,Code,Year,Access to clean fuels and technologies for cooking  (% of population) (% of population)
Sierra Leone,SLE,2009,1.99999809265137
Sierra Leone,SLE,2010,1.99999809265137
Sierra Leone,SLE,2011,1.99999809265137
Sierra Leone,SLE,2012,1.99999809265137
Sierra Leone,SLE,2013,1.99999809265137
Sierra Leone,SLE,2014,1.99999809265137
Singapore,SGP,2000,100
Singapore,SGP,2001,100
Singapore,SGP,2002,100
Singapore,SGP,2003,100
Singapore,SGP,2004,100
Singapore,SGP,2005,100
Singapore,SGP,2006,100
Singapore,SGP,2007,100
Singapore,SGP,2008,100
Singapore,SGP,2009,100
Singapore,SGP,2010,100
Singapore,SGP,2011,100
Singapore,SGP,2012,100
Singapore,SGP,2013,100
Singapore,SGP,2014,100
Slovakia,SVK,2000,93.1148834526539
Slovakia,SVK,2001,93.963310495019
Slovakia,SVK,2002,94.7638243436813
Slovakia,SVK,2003,95.503781363368
Slovakia,SVK,2004,96.2433818727732
Slovakia,SVK,2005,96.9627315178514
Slovakia,SVK,2006,97.6699247956276
Slovakia,SVK,2007,98.3636060729623
Slovakia,SVK,2008,99.0067567676306
Slovakia,SVK,2009,99.516874877736
Slovakia,SVK,2010,99.826231773477
Slovakia,SVK,2011,99.954724527197
Slovakia,SVK,2012,99.9865160920308
Slovakia,SVK,2013,99.9900000002526
Slovakia,SVK,2014,99.9900000002526
Slovenia,SVN,2000,88.1542548537254
Slovenia,SVN,2001,88.9963045716286
Slovenia,SVN,2002,89.7910736501217
Slovenia,SVN,2003,90.5477531254292
Slovenia,SVN,2004,91.2755340337753
Slovenia,SVN,2005,91.9836066663265
Slovenia,SVN,2006,92.681160569191
Slovenia,SVN,2007,93.3758772909641
Slovenia,SVN,2008,94.0693777054548
Slovenia,SVN,2009,94.7617739439011
Slovenia,SVN,2010,95.4525128006935
Slovenia,SVN,2011,96.1431127041578
Slovenia,SVN,2012,96.8329396098852
Slovenia,SVN,2013,97.5221041589975
Slovenia,SVN,2014,98.2062725350261
Small states,,2000,50.731836442487
Small states,,2001,51.4606523297634
Small states,,2002,52.1487117798234
Small states,,2003,52.8202756433844
Small states,,2004,53.513607511605
Small states,,2005,54.2540534537539
Small states,,2006,55.0503119652245
Small states,,2007,55.888758165636
Small states,,2008,56.7337925890794
Small states,,2009,57.526645965546
Small states,,2010,58.2587779782417
Small states,,2011,58.9092487003996
Small states,,2012,59.4840713811801
Small states,,2013,59.994837471597
Small states,,2014,60.4609916338208
Solomon Islands,SLB,2000,6.52672052383423
Solomon Islands,SLB,2001,6.82069659233093
Solomon Islands,SLB,2002,7.06717371940613
Solomon Islands,SLB,2003,7.27536678314209
Solomon Islands,SLB,2004,7.45447874069214
Solomon Islands,SLB,2005,7.61371850967407
Solomon Islands,SLB,2006,7.76230692863464
Solomon Islands,SLB,2007,7.9079270362854
Solomon Islands,SLB,2008,8.05221796035767
Solomon Islands,SLB,2009,8.19530487060547
Solomon Islands,SLB,2010,8.33730101585388
Solomon Islands,SLB,2011,8.47833156585693
Solomon Islands,SLB,2012,8.61851572990417
Solomon Islands,SLB,2013,8.75797867774963
Solomon Islands,SLB,2014,8.89683365821838
Somalia,SOM,2000,1.99999809265137
Somalia,SOM,2001,2.00135707855225
Somalia,SOM,2002,2.02062726020813
Somalia,SOM,2003,2.1186351776123
Somalia,SOM,2004,2.38909721374512
Somalia,SOM,2005,2.87233591079712
Somalia,SOM,2006,3.50615978240967
Somalia,SOM,2007,4.1964590549469
Somalia,SOM,2008,4.89452481269836
Somalia,SOM,2009,5.59207797050476
Somalia,SOM,2010,6.28846287727356
Somalia,SOM,2011,6.98428153991699
Somalia,SOM,2012,7.67961740493774
Somalia,SOM,2013,8.37453603744507
Somalia,SOM,2014,9.0691089630127
South Africa,ZAF,2000,56.1533272266388
South Africa,ZAF,2001,58.1138700246811
South Africa,ZAF,2002,60.0268423557281
South Africa,ZAF,2003,61.9014024734497
South Africa,ZAF,2004,63.74671459198
South Africa,ZAF,2005,65.5719369649887
South Africa,ZAF,2006,67.3862338066101
South Africa,ZAF,2007,69.1972643136978
South Africa,ZAF,2008,71.0066765546799
South Africa,ZAF,2009,72.8146195411682
South Africa,ZAF,2010,74.6212363243103
South Africa,ZAF,2011,76.4266774058342
South Africa,ZAF,2012,78.2310888171196
South Africa,ZAF,2013,80.0346195697784
South Africa,ZAF,2014,81.8374127149582
South Asia,,2000,22.7005699618808
South Asia,,2001,23.5176460014272
South Asia,,2002,24.2872159537552
South Asia,,2003,25.0188041705897
South Asia,,2004,25.7224529572423
South Asia,,2005,26.4082343594461
South Asia,,2006,27.0861229560706
South Asia,,2007,27.7638246971698
South Asia,,2008,28.4420728482389
South Asia,,2009,29.119224776117
South Asia,,2010,29.795069791695
South Asia,,2011,30.4690972984009
South Asia,,2012,31.141377178699
South Asia,,2013,31.8125358705588
South Asia,,2014,32.4833252766734
South Asia (IDA & IBRD),,2000,22.7005699618808
South Asia (IDA & IBRD),,2001,23.5176460014272
South Asia (IDA & IBRD),,2002,24.2872159537552
South Asia (IDA & IBRD),,2003,25.0188041705897
South Asia (IDA & IBRD),,2004,25.7224529572423
South Asia (IDA & IBRD),,2005,26.4082343594461
South Asia (IDA & IBRD),,2006,27.0861229560706
South Asia (IDA & IBRD),,2007,27.7638246971698
South Asia (IDA & IBRD),,2008,28.4420728482389
South Asia (IDA & IBRD),,2009,29.119224776117
South Asia (IDA & IBRD),,2010,29.795069791695
South Asia (IDA & IBRD),,2011,30.4690972984009
South Asia (IDA & IBRD),,2012,31.141377178699
South Asia (IDA & IBRD),,2013,31.8125358705588
South Asia (IDA & IBRD),,2014,32.4833252766734
South Korea,KOR,2000,99.9900000002526
South Korea,KOR,2001,99.9900000002526
South Korea,KOR,2002,99.9900000002526
South Korea,KOR,2003,99.9900000002526
South Korea,KOR,2004,99.9900000002526
South Korea,KOR,2005,99.9900000002526
South Korea,KOR,2006,99.9900000002526
South Korea,KOR,2007,99.9900000002526
South Korea,KOR,2008,99.9900000002526
South Korea,KOR,2009,99.9900000002526
South Korea,KOR,2010,99.9900000002526
South Korea,KOR,2011,99.9900000002526
South Korea,KOR,2012,99.9900000002526
South Korea,KOR,2013,99.9900000002526
South Korea,KOR,2014,99.9900000002526
South Sudan,SSD,2000,1.99999809265137
South Sudan,SSD,2001,1.99999809265137
South Sudan,SSD,2002,1.99999809265137
South Sudan,SSD,2003,1.99999809265137
South Sudan,SSD,2004,1.99999809265137
South Sudan,SSD,2005,1.99999809265137
South Sudan,SSD,2006,1.99999809265137
South Sudan,SSD,2007,1.99999809265137
South Sudan,SSD,2008,1.99999809265137
South Sudan,SSD,2009,2.00181007385254
South Sudan,SSD,2010,2.02068090438843
South Sudan,SSD,2011,2.10376977920532
South Sudan,SSD,2012,2.31560468673706
South Sudan,SSD,2013,2.67780423164368
South Sudan,SSD,2014,3.14300060272217
Spain,ESP,2000,100
Spain,ESP,2001,100
Spain,ESP,2002,100
Spain,ESP,2003,100
Spain,ESP,2004,100
Spain,ESP,2005,100
Spain,ESP,2006,100
Spain,ESP,2007,100
Spain,ESP,2008,100
Spain,ESP,2009,100
Spain,ESP,2010,100
Spain,ESP,2011,100
Spain,ESP,2012,100
Spain,ESP,2013,100
Spain,ESP,2014,100
Sri Lanka,LKA,2000,20.0773060321808
Sri Lanka,LKA,2001,20.1470911502838
Sri Lanka,LKA,2002,20.1693952083588
Sri Lanka,LKA,2003,20.1534271240234
Sri Lanka,LKA,2004,20.1083898544312
Sri Lanka,LKA,2005,20.0434923171997
Sri Lanka,LKA,2006,19.9679374694824
Sri Lanka,LKA,2007,19.8894202709198
Sri Lanka,LKA,2008,19.8095798492432
Sri Lanka,LKA,2009,19.7285354137421
Sri Lanka,LKA,2010,19.6464002132416
Sri Lanka,LKA,2011,19.5632994174957
Sri Lanka,LKA,2012,19.4793581962585
Sri Lanka,LKA,2013,19.3946897983551
Sri Lanka,LKA,2014,19.3094193935394
Sub-Saharan Africa,,2000,11.2055449609028
Sub-Saharan Africa,,2001,11.3565763197617
Sub-Saharan Africa,,2002,11.490936053129
Sub-Saharan Africa,,2003,11.6046762801669
Sub-Saharan Africa,,2004,11.7064457998757
Sub-Saharan Africa,,2005,11.8055472510375
Sub-Saharan Africa,,2006,11.9072169488123
Sub-Saharan Africa,,2007,12.0124775109383
Sub-Saharan Africa,,2008,12.1200494459863
Sub-Saharan Africa,,2009,12.229412275552
Sub-Saharan Africa,,2010,12.3419780421507
Sub-Saharan Africa,,2011,12.4586757730364
Sub-Saharan Africa,,2012,12.5868358251371
Sub-Saharan Africa,,2013,12.7354212840764
Sub-Saharan Africa,,2014,12.925577437528
Sub-Saharan Africa (IDA & IBRD),,2000,11.2055449609028
Sub-Saharan Africa (IDA & IBRD),,2001,11.3565763197617
Sub-Saharan Africa (IDA & IBRD),,2002,11.490936053129
Sub-Saharan Africa (IDA & IBRD),,2003,11.6046762801669
Sub-Saharan Africa (IDA & IBRD),,2004,11.7064457998757
Sub-Saharan Africa (IDA & IBRD),,2005,11.8055472510375
Sub-Saharan Africa (IDA & IBRD),,2006,11.9072169488123
Sub-Saharan Africa (IDA & IBRD),,2007,12.0124775109383
Sub-Saharan Africa (IDA & IBRD),,2008,12.1200494459863
Sub-Saharan Africa (IDA & IBRD),,2009,12.229412275552
Sub-Saharan Africa (IDA & IBRD),,2010,12.3419780421507
Sub-Saharan Africa (IDA & IBRD),,2011,12.4586757730364
Sub-Saharan Africa (IDA & IBRD),,2012,12.5868358251371
Sub-Saharan Africa (IDA & IBRD),,2013,12.7354212840764
Sub-Saharan Africa (IDA & IBRD),,2014,12.925577437528
Sub-Saharan Africa (excluding high income),,2000,11.1977368714763
Sub-Saharan Africa (excluding high income),,2001,11.3487289938776
Sub-Saharan Africa (excluding high income),,2002,11.4828245173557
Sub-Saharan Africa (excluding high income),,2003,11.5966452783137
Sub-Saharan Africa (excluding high income),,2004,11.6984431480064
Sub-Saharan Africa (excluding high income),,2005,11.7975151944299
Sub-Saharan Africa (excluding high income),,2006,11.8990322857699
Sub-Saharan Africa (excluding high income),,2007,12.0042742889543
Sub-Saharan Africa (excluding high income),,2008,12.111690655826
Sub-Saharan Africa (excluding high income),,2009,12.2210559180149
Sub-Saharan Africa (excluding high income),,2010,12.3334291727745
Sub-Saharan Africa (excluding high income),,2011,12.4504128545365
Sub-Saharan Africa (excluding high income),,2012,12.5785616491981
Sub-Saharan Africa (excluding high income),,2013,12.7271662263009
Sub-Saharan Africa (excluding high income),,2014,12.9174134986965
Sudan,SDN,2000,6.20686411857605
Sudan,SDN,2001,7.52295255661011
Sudan,SDN,2002,8.79142880439758
Sudan,SDN,2003,10.0213944911957
Sudan,SDN,2004,11.2219333648682
Sudan,SDN,2005,12.4021589756012
Sudan,SDN,2006,13.571161031723
Sudan,SDN,2007,14.7365510463715
Sudan,SDN,2008,15.8999919891357
Sudan,SDN,2009,17.0616686344147
Sudan,SDN,2010,18.2217538356781
Sudan,SDN,2011,19.3804144859314
Sudan,SDN,2012,20.5378413200378
Sudan,SDN,2013,21.6942071914673
Sudan,SDN,2014,22.8496849536896
Suriname,SUR,2000,79.2749762535095
Suriname,SUR,2001,80.2264183759689
Suriname,SUR,2002,81.1302542686462
Suriname,SUR,2003,81.9956660270691
Suriname,SUR,2004,82.8318297863007
Suriname,SUR,2005,83.6479276418686
Suriname,SUR,2006,84.4531372189522
Suriname,SUR,2007,85.2551341056824
Suriname,SUR,2008,86.0555648803711
Suriname,SUR,2009,86.8545740842819
Suriname,SUR,2010,87.6523025333881
Suriname,SUR,2011,88.448890298605
Suriname,SUR,2012,89.244482666254
Suriname,SUR,2013,90.039224177599
Suriname,SUR,2014,90.8332519233227
Swaziland,SWZ,2000,26.8875479698181
Swaziland,SWZ,2001,27.6149392127991
Swaziland,SWZ,2002,28.2947063446045
Swaziland,SWZ,2003,28.9360046386719
Swaziland,SWZ,2004,29.5480132102966
Swaziland,SWZ,2005,30.1398873329163
Swaziland,SWZ,2006,30.7207942008972
Swaziland,SWZ,2007,31.2983989715576
Swaziland,SWZ,2008,31.8743586540222
Swaziland,SWZ,2009,32.4488162994385
Swaziland,SWZ,2010,33.0219268798828
Swaziland,SWZ,2011,33.5938394069672
Swaziland,SWZ,2012,34.164696931839
Swaziland,SWZ,2013,34.7346603870392
Swaziland,SWZ,2014,35.3038728237152
Sweden,SWE,2000,100
Sweden,SWE,2001,100
Sweden,SWE,2002,100
Sweden,SWE,2003,100
Sweden,SWE,2004,100
Sweden,SWE,2005,100
Sweden,SWE,2006,100
Sweden,SWE,2007,100
Sweden,SWE,2008,100
Sweden,SWE,2009,100
Sweden,SWE,2010,100
Sweden,SWE,2011,100
Sweden,SWE,2012,100
Sweden,SWE,2013,100
Sweden,SWE,2014,100
Switzerland,CHE,2000,100
Switzerland,CHE,2001,100
Switzerland,CHE,2002,100
Switzerland,CHE,2003,100
Switzerland,CHE,2004,100
Switzerland,CHE,2005,100
Switzerland,CHE,2006,100
Switzerland,CHE,2007,100
Switzerland,CHE,2008,100
Switzerland,CHE,2009,100
Switzerland,CHE,2010,100
Switzerland,CHE,2011,100
Switzerland,CHE,2012,100
Switzerland,CHE,2013,100
Switzerland,CHE,2014,100
Syria,SYR,2000,94.8338519781828
Syria,SYR,2001,95.7412306219339
Syria,SYR,2002,96.6436520218849
Syria,SYR,2003,97.5079894065857
Syria,SYR,2004,98.3313174918294
Syria,SYR,2005,99.0619901567698
Syria,SYR,2006,99.5978510472924
Syria,SYR,2007,99.8814725200646
Syria,SYR,2008,99.9747917318018
Syria,SYR,2009,99.9896086505032
Syria,SYR,2010,99.9900000002526
Syria,SYR,2011,99.9900000002526
Syria,SYR,2012,99.9900000002526
Syria,SYR,2013,99.9900000002526
Syria,SYR,2014,99.9900000002526
Tajikistan,TJK,2000,62.422513961792
Tajikistan,TJK,2001,63.2092714309692
Tajikistan,TJK,2002,63.9485746622086
Tajikistan,TJK,2003,64.6495908498764
Tajikistan,TJK,2004,65.321496129036
Tajikistan,TJK,2005,65.9734696149826
Tajikistan,TJK,2006,66.6146785020828
Tajikistan,TJK,2007,67.2527998685837
Tajikistan,TJK,2008,67.8894639015198
Tajikistan,TJK,2009,68.5248076915741
Tajikistan,TJK,2010,69.1589653491974
Tajikistan,TJK,2011,69.7920590639114
Tajikistan,TJK,2012,70.4242318868637
Tajikistan,TJK,2013,71.0556149482727
Tajikistan,TJK,2014,71.6863334178925
Tanzania,TZA,2000,1.99999809265137
Tanzania,TZA,2001,1.99999809265137
Tanzania,TZA,2002,1.99999809265137
Tanzania,TZA,2003,1.99999809265137
Tanzania,TZA,2004,1.99999809265137
Tanzania,TZA,2005,1.99999809265137
Tanzania,TZA,2006,1.99999809265137
Tanzania,TZA,2007,1.99999809265137
Tanzania,TZA,2008,1.99999809265137
Tanzania,TZA,2009,1.99999809265137
Tanzania,TZA,2010,1.99999809265137
Tanzania,TZA,2011,1.99999809265137
Tanzania,TZA,2012,1.99999809265137
Tanzania,TZA,2013,1.99999809265137
Tanzania,TZA,2014,1.99999809265137
Thailand,THA,2000,60.3147834539413
Thailand,THA,2001,61.5511357784271
Thailand,THA,2002,62.739896774292
Thailand,THA,2003,63.89020383358
Thailand,THA,2004,65.0111883878708
Thailand,THA,2005,66.1119937896729
Thailand,THA,2006,67.2017484903336
Thailand,THA,2007,68.2880967855453
Thailand,THA,2008,69.372695684433
Thailand,THA,2009,70.4557031393051
Thailand,THA,2010,71.5372771024704
Thailand,THA,2011,72.6175755262375
Thailand,THA,2012,73.6967593431473
Thailand,THA,2013,74.7749924659729
Thailand,THA,2014,75.8524268865585
Timor,TLS,2000,4.60163354873657
Timor,TLS,2001,4.63597178459167
Timor,TLS,2002,4.63597178459167
Timor,TLS,2003,4.61519956588745
Timor,TLS,2004,4.55499887466431
Timor,TLS,2005,4.47166562080383
Timor,TLS,2006,4.37684059143066
Timor,TLS,2007,4.27721738815308
Timor,TLS,2008,4.17617559432983
Timor,TLS,2009,4.07494902610779
Timor,TLS,2010,3.97379994392395
Timor,TLS,2011,3.87274026870728
Timor,TLS,2012,3.77175211906433
Timor,TLS,2013,3.67083549499512
Timor,TLS,2014,3.56998443603516
Togo,TGO,2000,1.99999809265137
Togo,TGO,2001,1.99999809265137
Togo,TGO,2002,1.99999809265137
Togo,TGO,2003,1.99999809265137
Togo,TGO,2004,2.00474262237549
Togo,TGO,2005,2.0422101020813
Togo,TGO,2006,2.17636823654175
Togo,TGO,2007,2.46911644935608
Togo,TGO,2008,2.91768312454224
Togo,TGO,2009,3.45768928527832
Togo,TGO,2010,4.02686595916748
Togo,TGO,2011,4.59918975830078
Togo,TGO,2012,5.17115592956543
Togo,TGO,2013,5.74153065681458
Togo,TGO,2014,6.31119012832642
Tonga,TON,2000,50.4388928413391
Tonga,TON,2001,51.4939308166504
Tonga,TON,2002,52.5016993284225
Tonga,TON,2003,53.4713923931122
Tonga,TON,2004,54.4121921062469
Tonga,TON,2005,55.333286523819
Tonga,TON,2006,56.2438637018204
Tonga,TON,2007,57.1516007184982
Tonga,TON,2008,58.0581188201904
Tonga,TON,2009,58.963531255722
Tonga,TON,2010,59.8679482936859
Tonga,TON,2011,60.7714742422104
Tonga,TON,2012,61.674228310585
Tonga,TON,2013,62.5763177871704
Tonga,TON,2014,63.4778559207916
Trinidad and Tobago,TTO,2000,96.3205516338348
Trinidad and Tobago,TTO,2001,97.0135949552059
Trinidad and Tobago,TTO,2002,97.6589731872082
Trinidad and Tobago,TTO,2003,98.2658132910728
Trinidad and Tobago,TTO,2004,98.8355076871812
Trinidad and Tobago,TTO,2005,99.3377421516925
Trinidad and Tobago,TTO,2006,99.7079355176538
Trinidad and Tobago,TTO,2007,99.9079600325786
Trinidad and Tobago,TTO,2008,99.9769708912936
Trinidad and Tobago,TTO,2009,99.9893421394518
Trinidad and Tobago,TTO,2010,99.9900000002526
Trinidad and Tobago,TTO,2011,99.9900000002526
Trinidad and Tobago,TTO,2012,99.9900000002526
Trinidad and Tobago,TTO,2013,99.9900000002526
Trinidad and Tobago,TTO,2014,99.9900000002526
Tunisia,TUN,2000,91.4148956537247
Tunisia,TUN,2001,92.3553973436356
Tunisia,TUN,2002,93.2483077049255
Tunisia,TUN,2003,94.1027980297804
Tunisia,TUN,2004,94.928040727973
Tunisia,TUN,2005,95.7246981561184
Tunisia,TUN,2006,96.5240508317947
Tunisia,TUN,2007,97.3169688135386
Tunisia,TUN,2008,98.0993460863829
Tunisia,TUN,2009,98.830384388566
Tunisia,TUN,2010,99.4193254970014
Tunisia,TUN,2011,99.7859762283042
Tunisia,TUN,2012,99.9440866173245
Tunisia,TUN,2013,99.9851969521842
Tunisia,TUN,2014,99.9900000002526
Turkmenistan,TKM,2000,97.9752806946635
Turkmenistan,TKM,2001,98.4821772202849
Turkmenistan,TKM,2002,98.9390693604946
Turkmenistan,TKM,2003,99.3408116512001
Turkmenistan,TKM,2004,99.6600994607434
Turkmenistan,TKM,2005,99.8653255985118
Turkmenistan,TKM,2006,99.9597647140035
Turkmenistan,TKM,2007,99.98653937364
Turkmenistan,TKM,2008,99.9900000002526
Turkmenistan,TKM,2009,99.9900000002526
Turkmenistan,TKM,2010,99.9900000002526
Turkmenistan,TKM,2011,99.9900000002526
Turkmenistan,TKM,2012,99.9900000002526
Turkmenistan,TKM,2013,99.9900000002526
Turkmenistan,TKM,2014,99.9900000002526
Tuvalu,TUV,2000,22.545450925827
Tuvalu,TUV,2001,23.1856524944305
Tuvalu,TUV,2002,23.7781524658203
Tuvalu,TUV,2003,24.3321180343628
Tuvalu,TUV,2004,24.8567283153534
Tuvalu,TUV,2005,25.3611445426941
Tuvalu,TUV,2006,25.8545398712158
Tuvalu,TUV,2007,26.3445854187012
Tuvalu,TUV,2008,26.8329322338104
Tuvalu,TUV,2009,27.3197412490845
Tuvalu,TUV,2010,27.8051555156708
Tuvalu,TUV,2011,28.2893419265747
Tuvalu,TUV,2012,28.7724435329437
Tuvalu,TUV,2013,29.2546212673187
Tuvalu,TUV,2014,29.7360301017761
Uganda,UGA,2000,1.99999809265137
Uganda,UGA,2001,1.99999809265137
Uganda,UGA,2002,1.99999809265137
Uganda,UGA,2003,1.99999809265137
Uganda,UGA,2004,1.99999809265137
Uganda,UGA,2005,1.99999809265137
Uganda,UGA,2006,1.99999809265137
Uganda,UGA,2007,1.99999809265137
Uganda,UGA,2008,1.99999809265137
Uganda,UGA,2009,1.99999809265137
Uganda,UGA,2010,1.99999809265137
Uganda,UGA,2011,1.99999809265137
Uganda,UGA,2012,1.99999809265137
Uganda,UGA,2013,1.99999809265137
Uganda,UGA,2014,1.99999809265137
Ukraine,UKR,2000,90.0070890784264
Ukraine,UKR,2001,90.6701281666756
Ukraine,UKR,2002,91.2855908274651
Ukraine,UKR,2003,91.8626450002193
Ukraine,UKR,2004,92.4104616045952
Ukraine,UKR,2005,92.9382085800171
Ukraine,UKR,2006,93.4550538659096
Ukraine,UKR,2007,93.9686678349972
Ukraine,UKR,2008,94.4806940853596
Ukraine,UKR,2009,94.9912797659636
Ukraine,UKR,2010,95.4997025430202
Ukraine,UKR,2011,96.0079446434975
Ukraine,UKR,2012,96.5151779353619
Ukraine,UKR,2013,97.021546587348
Ukraine,UKR,2014,97.5271947681904
United Arab Emirates,ARE,2000,96.0406772792339
United Arab Emirates,ARE,2001,96.8978602439165
United Arab Emirates,ARE,2002,97.7070340886712
United Arab Emirates,ARE,2003,98.466990981251
United Arab Emirates,ARE,2004,99.1348280571401
United Arab Emirates,ARE,2005,99.6239091269672
United Arab Emirates,ARE,2006,99.8854256700724
United Arab Emirates,ARE,2007,99.9740396422567
United Arab Emirates,ARE,2008,99.9893107567914
United Arab Emirates,ARE,2009,99.9900000002526
United Arab Emirates,ARE,2010,99.9900000002526
United Arab Emirates,ARE,2011,99.9900000002526
United Arab Emirates,ARE,2012,99.9900000002526
United Arab Emirates,ARE,2013,99.9900000002526
United Arab Emirates,ARE,2014,99.9900000002526
United Kingdom,GBR,2000,100
United Kingdom,GBR,2001,100
United Kingdom,GBR,2002,100
United Kingdom,GBR,2003,100
United Kingdom,GBR,2004,100
United Kingdom,GBR,2005,100
United Kingdom,GBR,2006,100
United Kingdom,GBR,2007,100
United Kingdom,GBR,2008,100
United Kingdom,GBR,2009,100
United Kingdom,GBR,2010,100
United Kingdom,GBR,2011,100
United Kingdom,GBR,2012,100
United Kingdom,GBR,2013,100
United Kingdom,GBR,2014,100
United States,USA,2000,100
United States,USA,2001,100
United States,USA,2002,100
United States,USA,2003,100
United States,USA,2004,100
United States,USA,2005,100
United States,USA,2006,100
United States,USA,2007,100
United States,USA,2008,100
United States,USA,2009,100
United States,USA,2010,100
United States,USA,2011,100
United States,USA,2012,100
United States,USA,2013,100
United States,USA,2014,100
Upper middle income,,2000,61.1204452124966
Upper middle income,,2001,62.042681137198
Upper middle income,,2002,62.917881790001
Upper middle income,,2003,63.7590272335721
Upper middle income,,2004,64.5734004640598
Upper middle income,,2005,65.3693843269734
Upper middle income,,2006,66.1572635760098
Upper middle income,,2007,66.9447327304436
Upper middle income,,2008,67.7310876103838
Upper middle income,,2009,68.5173279986581
Upper middle income,,2010,69.2976147937058
Upper middle income,,2011,70.070875395711
Upper middle income,,2012,70.8324493111752
Upper middle income,,2013,71.5727410902407
Upper middle income,,2014,72.288889502285
Uruguay,URY,2000,94.1250953823328
Uruguay,URY,2001,94.6149315685034
Uruguay,URY,2002,95.0283724814653
Uruguay,URY,2003,95.4390350729227
Uruguay,URY,2004,95.8203375339508
Uruguay,URY,2005,96.1811345070601
Uruguay,URY,2006,96.5293493121862
Uruguay,URY,2007,96.8709018081427
Uruguay,URY,2008,97.2091503441334
Uruguay,URY,2009,97.5454498082399
Uruguay,URY,2010,97.8802230209112
Uruguay,URY,2011,98.213660530746
Uruguay,URY,2012,98.5459291376174
Uruguay,URY,2013,98.8771964795887
Uruguay,URY,2014,99.2044150829315
Uzbekistan,UZB,2000,80.6540250778198
Uzbekistan,UZB,2001,81.4645335078239
Uzbekistan,UZB,2002,82.2273969650269
Uzbekistan,UZB,2003,82.9519584774971
Uzbekistan,UZB,2004,83.6475610733032
Uzbekistan,UZB,2005,84.3235448002815
Uzbekistan,UZB,2006,84.9892541766167
Uzbekistan,UZB,2007,85.6524914503098
Uzbekistan,UZB,2008,86.3148748874664
Uzbekistan,UZB,2009,86.9764819741249
Uzbekistan,UZB,2010,87.6373939216137
Uzbekistan,UZB,2011,88.2976807653904
Uzbekistan,UZB,2012,88.9574266970158
Uzbekistan,UZB,2013,89.616709202528
Uzbekistan,UZB,2014,90.275602042675
Vanuatu,VUT,2000,12.8601670265198
Vanuatu,VUT,2001,13.2146418094635
Vanuatu,VUT,2002,13.5216653347015
Vanuatu,VUT,2003,13.7903571128845
Vanuatu,VUT,2004,14.0298426151276
Vanuatu,VUT,2005,14.2492353916168
Vanuatu,VUT,2006,14.4576668739319
Vanuatu,VUT,2007,14.662766456604
Vanuatu,VUT,2008,14.866179227829
Vanuatu,VUT,2009,15.0680601596832
Vanuatu,VUT,2010,15.2685582637787
Vanuatu,VUT,2011,15.4678285121918
Vanuatu,VUT,2012,15.6660258769989
Vanuatu,VUT,2013,15.863311290741
Vanuatu,VUT,2014,16.059821844101
Venezuela,VEN,2000,93.5677714645863
Venezuela,VEN,2001,93.9437475055456
Venezuela,VEN,2002,94.2721031606197
Venezuela,VEN,2003,94.5620223879814
Venezuela,VEN,2004,94.8226910084486
Venezuela,VEN,2005,95.0632933527231
Venezuela,VEN,2006,95.2930122613907
Venezuela,VEN,2007,95.5195296555758
Venezuela,VEN,2008,95.7444902509451
Venezuela,VEN,2009,95.9680382162333
Venezuela,VEN,2010,96.1903147399426
Venezuela,VEN,2011,96.4114561676979
Venezuela,VEN,2012,96.6316103935242
Venezuela,VEN,2013,96.8509178608656
Venezuela,VEN,2014,97.0695165917277
Vietnam,VNM,2000,23.5669553279877
Vietnam,VNM,2001,25.6453931331635
Vietnam,VNM,2002,27.6762664318085
Vietnam,VNM,2003,29.6687364578247
Vietnam,VNM,2004,31.6319644451141
Vietnam,VNM,2005,33.5751116275787
Vietnam,VNM,2006,35.507345199585
Vietnam,VNM,2007,37.4363243579865
Vietnam,VNM,2008,39.363694190979
Vietnam,VNM,2009,41.2896037101746
Vietnam,VNM,2010,43.2142019271851
Vietnam,VNM,2011,45.1376259326935
Vietnam,VNM,2012,47.0600306987762
Vietnam,VNM,2013,48.9815652370453
Vietnam,VNM,2014,50.9023606777191
World,OWID_WRL,2000,50.4084687082781
World,OWID_WRL,2001,50.9020095539905
World,OWID_WRL,2002,51.3727830091448
World,OWID_WRL,2003,51.9136360307241
World,OWID_WRL,2004,52.4366022414617
World,OWID_WRL,2005,52.948984079829
World,OWID_WRL,2006,53.4605700675727
World,OWID_WRL,2007,53.9753573616243
World,OWID_WRL,2008,54.4934469096921
World,OWID_WRL,2009,55.0025531884087
World,OWID_WRL,2010,55.4989254709613
World,OWID_WRL,2011,55.9727994266594
World,OWID_WRL,2012,56.47490479394
World,OWID_WRL,2013,56.9415574764806
World,OWID_WRL,2014,57.4046970210331
Yemen,YEM,2000,61.0124558210373
Yemen,YEM,2001,61.2196356058121
Yemen,YEM,2002,61.3793820142746
Yemen,YEM,2003,61.5007966756821
Yemen,YEM,2004,61.5929692983627
Yemen,YEM,2005,61.6649985313416
Yemen,YEM,2006,61.7259800434113
Yemen,YEM,2007,61.7835193872452
Yemen,YEM,2008,61.8392676115036
Yemen,YEM,2009,61.8933886289597
Yemen,YEM,2010,61.9460463523865
Yemen,YEM,2011,61.9973957538605
Yemen,YEM,2012,62.0476126670837
Yemen,YEM,2013,62.0968520641327
Yemen,YEM,2014,62.1452748775482
Zambia,ZMB,2000,12.8918528556824
